longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,region,rooms_per_household,bedrooms_per_room,population_per_household
-117.9,33.91,33.0,4181.0,804.0,2049.0,834.0,4.3103,201600.0,<1H OCEAN,Other,5.013189448441247,0.19229849318344894,2.4568345323741005
-117.92,33.91,33.0,2868.0,382.0,1204.0,412.0,6.1825,336900.0,<1H OCEAN,Other,6.961165048543689,0.13319386331938632,2.9223300970873787
-117.92,33.91,27.0,2558.0,310.0,891.0,316.0,9.5561,411800.0,<1H OCEAN,Other,8.094936708860759,0.12118842845973417,2.819620253164557
-117.92,33.89,18.0,2895.0,487.0,1116.0,429.0,5.4716,400000.0,<1H OCEAN,Region1,6.748251748251748,0.1682210708117444,2.6013986013986012
-117.92,33.9,13.0,1814.0,320.0,1010.0,313.0,6.3489,337900.0,<1H OCEAN,Region1,5.795527156549521,0.17640573318632854,3.2268370607028753
-117.93,33.91,24.0,1698.0,297.0,676.0,273.0,5.2017,364600.0,<1H OCEAN,Other,6.21978021978022,0.17491166077738515,2.4761904761904763
-117.9,33.9,18.0,3821.0,576.0,1430.0,568.0,6.9399,349600.0,<1H OCEAN,Region1,6.727112676056338,0.15074587804239728,2.517605633802817
-117.96,33.9,10.0,2423.0,356.0,1213.0,347.0,6.5635,346900.0,<1H OCEAN,Region1,6.982708933717579,0.14692529921584813,3.4956772334293946
-117.98,33.9,6.0,1537.0,347.0,506.0,280.0,4.8264,146800.0,<1H OCEAN,Region1,5.489285714285714,0.2257644762524398,1.8071428571428572
-117.96,33.89,24.0,1332.0,252.0,625.0,230.0,4.4375,334100.0,<1H OCEAN,Region1,5.791304347826087,0.1891891891891892,2.717391304347826
-117.94,33.91,18.0,8836.0,1527.0,3946.0,1451.0,5.6441,313000.0,<1H OCEAN,Other,6.089593383873191,0.1728157537347216,2.7195037904893176
-117.94,33.89,30.0,2577.0,404.0,1076.0,374.0,6.7528,459600.0,<1H OCEAN,Region1,6.890374331550802,0.15677143965851767,2.877005347593583
-117.94,33.9,27.0,2029.0,242.0,711.0,254.0,9.7956,500001.0,<1H OCEAN,Region1,7.988188976377953,0.1192705766387383,2.7992125984251968
-117.98,33.87,29.0,1310.0,332.0,937.0,294.0,3.8068,158700.0,<1H OCEAN,Region1,4.45578231292517,0.2534351145038168,3.187074829931973
-117.98,33.86,26.0,1240.0,285.0,781.0,315.0,4.1287,205800.0,<1H OCEAN,Region1,3.9365079365079363,0.22983870967741934,2.4793650793650794
-117.97,33.87,28.0,1784.0,440.0,1255.0,433.0,3.7054,169200.0,<1H OCEAN,Region1,4.1200923787528865,0.24663677130044842,2.8983833718244805
-117.97,33.86,35.0,1691.0,367.0,1265.0,378.0,3.5855,174300.0,<1H OCEAN,Region1,4.473544973544974,0.21703134240094618,3.3465608465608465
-117.97,33.86,12.0,1370.0,367.0,1022.0,296.0,3.6471,141700.0,<1H OCEAN,Region1,4.628378378378378,0.2678832116788321,3.4527027027027026
-117.96,33.86,35.0,2146.0,430.0,1230.0,429.0,3.7813,184900.0,<1H OCEAN,Region1,5.002331002331002,0.20037278657968313,2.867132867132867
-117.96,33.86,35.0,2181.0,371.0,1249.0,358.0,4.2937,183200.0,<1H OCEAN,Region1,6.092178770949721,0.17010545621274645,3.488826815642458
-117.95,33.86,35.0,2375.0,439.0,1343.0,424.0,4.53,193500.0,<1H OCEAN,Region1,5.601415094339623,0.1848421052631579,3.167452830188679
-117.96,33.86,32.0,2366.0,505.0,1283.0,477.0,3.3516,190000.0,<1H OCEAN,Region1,4.960167714884696,0.21344040574809806,2.689727463312369
-117.95,33.87,34.0,1599.0,296.0,938.0,307.0,4.285,184900.0,<1H OCEAN,Region1,5.208469055374593,0.18511569731081925,3.0553745928338762
-117.95,33.87,22.0,1432.0,335.0,746.0,296.0,2.0227,55000.0,<1H OCEAN,Region1,4.837837837837838,0.23393854748603352,2.52027027027027
-117.96,33.87,27.0,890.0,289.0,416.0,200.0,3.141,167500.0,<1H OCEAN,Region1,4.45,0.32471910112359553,2.08
-117.96,33.87,37.0,1785.0,360.0,1155.0,403.0,4.7984,175800.0,<1H OCEAN,Region1,4.429280397022333,0.20168067226890757,2.866004962779156
-117.95,33.88,34.0,1939.0,355.0,817.0,314.0,3.6705,275000.0,<1H OCEAN,Region1,6.17515923566879,0.18308406395048996,2.6019108280254777
-117.93,33.86,35.0,1216.0,225.0,893.0,228.0,4.0288,184000.0,<1H OCEAN,Region1,5.333333333333333,0.18503289473684212,3.9166666666666665
-117.94,33.86,35.0,1235.0,227.0,875.0,220.0,4.6964,183100.0,<1H OCEAN,Region1,5.613636363636363,0.18380566801619433,3.977272727272727
-117.94,33.86,35.0,2127.0,417.0,1247.0,378.0,4.75,185600.0,<1H OCEAN,Region1,5.626984126984127,0.19605077574047955,3.298941798941799
-117.93,33.88,52.0,2157.0,362.0,1001.0,373.0,5.1237,240000.0,<1H OCEAN,Region1,5.7828418230563,0.16782568382012053,2.683646112600536
-117.94,33.87,46.0,2066.0,450.0,1275.0,448.0,3.9375,187000.0,<1H OCEAN,Region1,4.611607142857143,0.21781219748305905,2.845982142857143
-117.92,33.87,36.0,1125.0,285.0,966.0,257.0,2.8438,162500.0,<1H OCEAN,Region1,4.377431906614786,0.25333333333333335,3.7587548638132295
-117.92,33.88,52.0,1270.0,276.0,609.0,211.0,3.75,232500.0,<1H OCEAN,Region1,6.018957345971564,0.2173228346456693,2.8862559241706163
-117.92,33.88,32.0,1683.0,273.0,719.0,263.0,5.3649,243600.0,<1H OCEAN,Region1,6.399239543726236,0.1622103386809269,2.7338403041825097
-117.91,33.89,30.0,1631.0,212.0,523.0,216.0,7.875,351900.0,<1H OCEAN,Region1,7.550925925925926,0.12998160637645617,2.4212962962962963
-117.9,33.88,34.0,1396.0,245.0,661.0,261.0,4.675,215400.0,<1H OCEAN,Region1,5.3486590038314175,0.17550143266475646,2.532567049808429
-117.9,33.87,28.0,2315.0,538.0,1360.0,504.0,2.9861,218600.0,<1H OCEAN,Region1,4.593253968253968,0.23239740820734342,2.6984126984126986
-117.88,33.89,18.0,1616.0,532.0,866.0,496.0,3.6435,119100.0,<1H OCEAN,Region1,3.2580645161290325,0.3292079207920792,1.7459677419354838
-117.88,33.88,15.0,957.0,360.0,615.0,370.0,3.0263,162500.0,<1H OCEAN,Region1,2.5864864864864865,0.3761755485893417,1.662162162162162
-117.89,33.88,33.0,1582.0,256.0,771.0,240.0,5.3836,229600.0,<1H OCEAN,Region1,6.591666666666667,0.16182048040455121,3.2125
-117.89,33.87,32.0,1133.0,216.0,693.0,228.0,3.3594,202100.0,<1H OCEAN,Region1,4.969298245614035,0.19064430714916153,3.039473684210526
-117.93,33.86,36.0,931.0,279.0,778.0,303.0,2.6563,155000.0,<1H OCEAN,Region1,3.072607260726073,0.2996777658431794,2.567656765676568
-117.93,33.86,17.0,1627.0,398.0,1216.0,369.0,3.3438,186600.0,<1H OCEAN,Region1,4.409214092140921,0.2446220036877689,3.2953929539295395
-117.93,33.87,29.0,1221.0,371.0,1822.0,326.0,1.7935,162500.0,<1H OCEAN,Region1,3.745398773006135,0.30384930384930386,5.588957055214724
-117.89,33.86,28.0,1395.0,398.0,1220.0,362.0,3.3008,193800.0,<1H OCEAN,Region1,3.8535911602209945,0.2853046594982079,3.3701657458563536
-117.91,33.86,26.0,2296.0,570.0,1415.0,527.0,2.4732,165800.0,<1H OCEAN,Region1,4.35673624288425,0.24825783972125434,2.685009487666034
-117.92,33.86,26.0,745.0,161.0,247.0,151.0,3.6375,133900.0,<1H OCEAN,Region1,4.933774834437086,0.21610738255033557,1.6357615894039734
-117.87,33.91,16.0,2434.0,455.0,1017.0,476.0,4.2188,176300.0,<1H OCEAN,Other,5.11344537815126,0.18693508627773212,2.1365546218487395
-117.88,33.9,21.0,3180.0,434.0,1413.0,391.0,6.5945,277300.0,<1H OCEAN,Region1,8.132992327365729,0.13647798742138365,3.6138107416879794
-117.88,33.9,15.0,1705.0,478.0,759.0,479.0,3.5333,114400.0,<1H OCEAN,Region1,3.559498956158664,0.28035190615835776,1.5845511482254697
-117.86,33.91,16.0,2889.0,423.0,1227.0,401.0,6.4514,270800.0,<1H OCEAN,Other,7.204488778054863,0.14641744548286603,3.0598503740648377
-117.86,33.9,25.0,3205.0,409.0,1291.0,408.0,7.2478,299200.0,<1H OCEAN,Region1,7.855392156862745,0.12761310452418095,3.1642156862745097
-117.86,33.89,24.0,2002.0,253.0,820.0,241.0,6.9612,274500.0,<1H OCEAN,Region1,8.307053941908714,0.12637362637362637,3.4024896265560165
-117.87,33.89,17.0,1441.0,530.0,769.0,456.0,2.425,171700.0,<1H OCEAN,Region1,3.1600877192982457,0.3678001387925052,1.6864035087719298
-117.87,33.89,22.0,2340.0,664.0,1382.0,546.0,3.343,184600.0,<1H OCEAN,Region1,4.285714285714286,0.28376068376068375,2.531135531135531
-117.87,33.88,25.0,1808.0,440.0,1342.0,454.0,3.025,156900.0,<1H OCEAN,Region1,3.9823788546255505,0.24336283185840707,2.9559471365638768
-117.87,33.88,28.0,3333.0,752.0,2026.0,722.0,3.5667,190700.0,<1H OCEAN,Region1,4.616343490304709,0.22562256225622562,2.806094182825485
-117.87,33.85,33.0,45.0,11.0,34.0,10.0,5.2949,350000.0,<1H OCEAN,Region1,4.5,0.24444444444444444,3.4
-117.85,33.89,22.0,4020.0,655.0,1486.0,635.0,5.9639,262300.0,<1H OCEAN,Region1,6.330708661417323,0.16293532338308458,2.3401574803149607
-117.85,33.9,20.0,4026.0,648.0,1997.0,650.0,5.5918,260500.0,<1H OCEAN,Region1,6.193846153846154,0.16095380029806258,3.0723076923076924
-117.84,33.89,24.0,3935.0,625.0,1912.0,593.0,5.7951,226900.0,<1H OCEAN,Region1,6.63575042158516,0.1588310038119441,3.224283305227656
-117.85,33.89,24.0,3326.0,503.0,1616.0,494.0,5.7457,240600.0,<1H OCEAN,Region1,6.732793522267206,0.15123271196632593,3.2712550607287447
-117.87,33.87,7.0,2663.0,642.0,1367.0,677.0,4.6563,162400.0,<1H OCEAN,Region1,3.933530280649926,0.24108148704468643,2.019202363367799
-117.87,33.87,15.0,1898.0,476.0,1766.0,455.0,2.4929,158500.0,<1H OCEAN,Region1,4.171428571428572,0.2507903055848261,3.8813186813186813
-117.86,33.87,19.0,1591.0,279.0,891.0,237.0,5.6573,216000.0,<1H OCEAN,Region1,6.713080168776371,0.17536140791954746,3.759493670886076
-117.88,33.85,22.0,1105.0,241.0,971.0,249.0,3.1667,113900.0,<1H OCEAN,Region1,4.437751004016064,0.21809954751131222,3.8995983935742973
-117.82,33.88,18.0,1982.0,300.0,1027.0,324.0,7.0526,327500.0,<1H OCEAN,Region1,6.117283950617284,0.15136226034308778,3.169753086419753
-117.76,33.87,16.0,3973.0,595.0,1971.0,575.0,6.4265,263700.0,<1H OCEAN,Other,6.909565217391305,0.1497608859803675,3.4278260869565216
-117.83,33.9,23.0,2446.0,360.0,1196.0,359.0,6.5755,272800.0,<1H OCEAN,Region1,6.813370473537605,0.1471790678659035,3.331476323119777
-117.83,33.88,23.0,2365.0,355.0,1209.0,347.0,6.0132,259400.0,<1H OCEAN,Region1,6.815561959654179,0.15010570824524314,3.484149855907781
-117.84,33.89,19.0,3544.0,542.0,1787.0,560.0,6.7837,264300.0,<1H OCEAN,Region1,6.328571428571428,0.15293453724604966,3.1910714285714286
-117.83,33.87,5.0,6971.0,1449.0,3521.0,1423.0,5.2131,243900.0,<1H OCEAN,Region1,4.898805340829234,0.207861139004447,2.4743499648629657
-117.81,33.88,19.0,2265.0,283.0,904.0,279.0,9.2327,461300.0,<1H OCEAN,Region1,8.118279569892474,0.12494481236203091,3.240143369175627
-117.81,33.87,19.0,4491.0,680.0,2457.0,702.0,6.0591,233500.0,<1H OCEAN,Region1,6.397435897435898,0.15141393898908928,3.5
-117.81,33.86,18.0,133.0,29.0,95.0,23.0,3.5625,235000.0,<1H OCEAN,Region1,5.782608695652174,0.21804511278195488,4.130434782608695
-117.87,33.92,14.0,4039.0,669.0,1905.0,670.0,6.3303,303000.0,<1H OCEAN,Other,6.028358208955224,0.16563505818271848,2.843283582089552
-117.88,33.92,13.0,3292.0,727.0,1565.0,698.0,5.457,308800.0,<1H OCEAN,Other,4.716332378223496,0.22083839611178616,2.2421203438395416
-117.85,33.92,11.0,3331.0,410.0,1460.0,416.0,8.0287,371800.0,<1H OCEAN,Other,8.007211538461538,0.12308616031221856,3.5096153846153846
-117.79,33.88,17.0,8562.0,1351.0,3822.0,1316.0,6.0829,252600.0,<1H OCEAN,Other,6.506079027355623,0.15779023592618546,2.904255319148936
-117.78,33.87,16.0,5609.0,952.0,2624.0,934.0,5.3307,169600.0,<1H OCEAN,Other,6.005353319057816,0.1697272241041184,2.809421841541756
-117.78,33.9,14.0,6239.0,901.0,2923.0,904.0,6.5437,268200.0,<1H OCEAN,Other,6.9015486725663715,0.1444141689373297,3.2334070796460175
-117.82,33.9,25.0,1137.0,170.0,524.0,164.0,7.5744,259300.0,<1H OCEAN,Region1,6.932926829268292,0.14951627088830255,3.1951219512195124
-117.8,33.9,22.0,3760.0,482.0,1485.0,461.0,7.8537,354900.0,<1H OCEAN,Region1,8.156182212581346,0.12819148936170213,3.2212581344902387
-117.76,33.88,9.0,4838.0,759.0,2090.0,695.0,6.6536,307800.0,<1H OCEAN,Other,6.961151079136691,0.1568830095080612,3.0071942446043165
-117.8,33.85,23.0,3038.0,470.0,1568.0,438.0,5.6403,233000.0,<1H OCEAN,Region1,6.936073059360731,0.15470704410796576,3.5799086757990866
-117.82,33.85,21.0,2603.0,404.0,1350.0,390.0,6.057,235900.0,<1H OCEAN,Region1,6.674358974358975,0.15520553207837112,3.4615384615384617
-117.81,33.84,17.0,4343.0,515.0,1605.0,484.0,10.5981,460100.0,<1H OCEAN,Region1,8.973140495867769,0.11858162560442091,3.3161157024793386
-117.78,33.85,16.0,3781.0,504.0,1665.0,499.0,7.2554,335600.0,<1H OCEAN,Other,7.577154308617234,0.1332980692938376,3.3366733466933867
-117.78,33.86,16.0,4390.0,660.0,2146.0,633.0,6.1504,266000.0,<1H OCEAN,Other,6.935229067930489,0.15034168564920272,3.390205371248025
-117.77,33.8,16.0,3973.0,483.0,1373.0,452.0,9.8074,417000.0,<1H OCEAN,Other,8.789823008849558,0.1215706015605336,3.0376106194690267
-117.79,33.8,11.0,10535.0,1620.0,4409.0,1622.0,6.67,283200.0,<1H OCEAN,Other,6.4950678175092476,0.1537731371618415,2.718249075215783
-117.76,33.86,14.0,3666.0,442.0,1400.0,433.0,10.1316,500001.0,<1H OCEAN,Other,8.466512702078521,0.12056737588652482,3.233256351039261
-117.78,33.82,12.0,6208.0,750.0,2443.0,739.0,9.1808,413700.0,<1H OCEAN,Other,8.400541271989175,0.1208118556701031,3.3058186738836266
-117.81,33.79,25.0,5950.0,1155.0,4528.0,1064.0,4.2564,204600.0,<1H OCEAN,Region1,5.592105263157895,0.19411764705882353,4.2556390977443606
-117.8,33.81,14.0,1206.0,142.0,572.0,149.0,8.847,388700.0,<1H OCEAN,Region1,8.093959731543624,0.11774461028192372,3.838926174496644
-117.8,33.78,18.0,3548.0,474.0,1506.0,449.0,6.925,290300.0,<1H OCEAN,Region1,7.902004454342984,0.13359639233370912,3.354120267260579
-117.66,33.61,16.0,2022.0,254.0,789.0,270.0,8.4112,286900.0,<1H OCEAN,Other,7.488888888888889,0.12561819980217606,2.922222222222222
-117.66,33.62,16.0,4065.0,661.0,1962.0,636.0,6.2177,256600.0,<1H OCEAN,Other,6.3915094339622645,0.16260762607626075,3.0849056603773586
-117.67,33.61,24.0,3859.0,661.0,1972.0,624.0,5.7871,227400.0,<1H OCEAN,Other,6.184294871794871,0.1712878984192796,3.16025641025641
-117.66,33.6,24.0,1684.0,232.0,781.0,230.0,6.8667,279600.0,<1H OCEAN,Other,7.321739130434783,0.1377672209026128,3.3956521739130436
-117.67,33.61,23.0,3588.0,577.0,1695.0,569.0,6.1401,243200.0,<1H OCEAN,Other,6.305799648506151,0.1608138238573021,2.9789103690685415
-117.6,33.72,36.0,1317.0,228.0,531.0,214.0,5.6346,272500.0,<1H OCEAN,Other,6.154205607476635,0.17312072892938496,2.4813084112149535
-117.66,33.59,18.0,4552.0,706.0,1918.0,671.0,7.5791,288100.0,<1H OCEAN,Other,6.783904619970194,0.15509666080843584,2.8584202682563338
-117.67,33.6,20.0,1213.0,171.0,565.0,170.0,7.2592,314800.0,<1H OCEAN,Other,7.135294117647059,0.14097279472382523,3.323529411764706
-117.66,33.57,16.0,4277.0,565.0,1642.0,549.0,8.0082,286600.0,<1H OCEAN,Other,7.790528233151184,0.1321019406125789,2.9908925318761383
-117.7,33.62,16.0,9653.0,2000.0,4732.0,1922.0,3.7361,197200.0,<1H OCEAN,Other,5.022372528616025,0.20718947477468144,2.4620187304890737
-117.68,33.61,19.0,2962.0,405.0,1295.0,440.0,6.0689,248000.0,<1H OCEAN,Other,6.7318181818181815,0.13673193787981094,2.9431818181818183
-117.65,33.65,16.0,1538.0,260.0,835.0,259.0,5.5779,234800.0,<1H OCEAN,Other,5.938223938223938,0.16905071521456436,3.223938223938224
-117.66,33.65,13.0,8527.0,1364.0,4597.0,1393.0,6.2242,237900.0,<1H OCEAN,Other,6.121320890165111,0.1599624721472968,3.3000717875089736
-117.65,33.63,16.0,3388.0,425.0,1395.0,427.0,8.4471,351300.0,<1H OCEAN,Other,7.934426229508197,0.12544273907910272,3.2669789227166275
-117.66,33.63,16.0,3299.0,610.0,1967.0,604.0,5.5085,223300.0,<1H OCEAN,Other,5.461920529801325,0.18490451652015763,3.256622516556291
-117.64,33.63,10.0,4814.0,643.0,1808.0,588.0,8.798,436600.0,<1H OCEAN,Other,8.187074829931973,0.1335687577897798,3.074829931972789
-117.64,33.65,4.0,6842.0,1512.0,3256.0,1439.0,5.4132,216600.0,<1H OCEAN,Other,4.754690757470466,0.22098801520023384,2.2626824183460736
-117.63,33.62,9.0,4257.0,785.0,1293.0,745.0,3.7139,196700.0,<1H OCEAN,Other,5.714093959731543,0.1844021611463472,1.7355704697986578
-117.65,33.62,15.0,2708.0,410.0,1140.0,389.0,6.2899,275000.0,<1H OCEAN,Other,6.961439588688946,0.15140324963072377,2.930591259640103
-117.64,33.61,14.0,5232.0,810.0,3041.0,839.0,5.826,247900.0,<1H OCEAN,Other,6.235995232419547,0.15481651376146788,3.6245530393325387
-117.65,33.57,5.0,1998.0,500.0,1185.0,446.0,4.3542,195600.0,<1H OCEAN,Other,4.479820627802691,0.2502502502502503,2.6569506726457397
-117.65,33.58,2.0,2411.0,354.0,703.0,217.0,7.8061,331400.0,<1H OCEAN,Other,11.110599078341014,0.14682704272086272,3.23963133640553
-117.67,33.54,16.0,2102.0,350.0,1003.0,328.0,4.7981,170800.0,<1H OCEAN,Other,6.408536585365853,0.1665080875356803,3.057926829268293
-117.67,33.54,15.0,2423.0,435.0,1366.0,423.0,4.8906,181800.0,<1H OCEAN,Other,5.7281323877068555,0.17952950887329758,3.2293144208037825
-117.67,33.55,6.0,3157.0,721.0,1695.0,710.0,3.7609,222300.0,<1H OCEAN,Other,4.446478873239436,0.22838137472283815,2.387323943661972
-117.67,33.56,4.0,3289.0,728.0,1345.0,632.0,4.6863,184400.0,<1H OCEAN,Other,5.204113924050633,0.22134387351778656,2.1281645569620253
-117.64,33.51,15.0,1743.0,254.0,943.0,274.0,5.9339,286000.0,<1H OCEAN,Other,6.361313868613139,0.1457257601835915,3.4416058394160585
-117.55,33.52,15.0,426.0,62.0,133.0,45.0,5.136,447400.0,<1H OCEAN,Other,9.466666666666667,0.14553990610328638,2.9555555555555557
-117.59,33.61,3.0,2993.0,429.0,991.0,390.0,10.0765,378200.0,<1H OCEAN,Other,7.674358974358975,0.14333444704310055,2.541025641025641
-117.49,33.64,3.0,8874.0,1302.0,3191.0,1027.0,6.8588,302000.0,<1H OCEAN,Other,8.640701071080818,0.14672075726842462,3.107108081791626
-117.53,33.69,6.0,454.0,102.0,213.0,43.0,10.9704,483300.0,<1H OCEAN,Other,10.55813953488372,0.22466960352422907,4.953488372093023
-117.59,33.66,4.0,1318.0,218.0,673.0,225.0,6.0722,260800.0,<1H OCEAN,Other,5.857777777777778,0.165402124430956,2.991111111111111
-117.59,33.65,2.0,4860.0,1193.0,2332.0,1073.0,4.5022,151900.0,<1H OCEAN,Other,4.529356943150047,0.24547325102880657,2.173345759552656
-117.61,33.67,3.0,4541.0,720.0,1600.0,583.0,6.8004,284900.0,<1H OCEAN,Other,7.789022298456261,0.15855538427659105,2.7444253859348198
-117.58,33.65,4.0,1606.0,498.0,815.0,426.0,3.375,500001.0,<1H OCEAN,Other,3.7699530516431925,0.31008717310087175,1.9131455399061033
-117.61,33.63,2.0,4678.0,817.0,1970.0,712.0,6.1078,219000.0,<1H OCEAN,Other,6.570224719101123,0.17464728516460026,2.7668539325842696
-117.65,33.53,7.0,6814.0,785.0,2175.0,681.0,10.49,500001.0,<1H OCEAN,Other,10.005873715124816,0.11520399178162606,3.193832599118943
-117.61,33.41,35.0,2556.0,404.0,946.0,399.0,6.1557,402900.0,NEAR OCEAN,Other,6.406015037593985,0.15805946791862285,2.3709273182957395
-117.61,33.45,6.0,950.0,184.0,426.0,186.0,4.7237,220700.0,NEAR OCEAN,Other,5.10752688172043,0.1936842105263158,2.2903225806451615
-117.63,33.46,7.0,7684.0,1088.0,2812.0,1057.0,6.3401,387300.0,NEAR OCEAN,Other,7.2696310312204355,0.1415929203539823,2.660359508041627
-117.62,33.43,24.0,1296.0,384.0,850.0,367.0,2.7545,231300.0,NEAR OCEAN,Other,3.5313351498637604,0.2962962962962963,2.316076294277929
-117.62,33.43,23.0,4052.0,955.0,1950.0,859.0,4.0647,240600.0,NEAR OCEAN,Other,4.717112922002328,0.23568608094768015,2.270081490104773
-117.62,33.42,27.0,1005.0,266.0,460.0,243.0,3.1029,190600.0,NEAR OCEAN,Other,4.135802469135802,0.2646766169154229,1.8930041152263375
-117.62,33.42,27.0,1444.0,412.0,597.0,311.0,3.1395,310000.0,NEAR OCEAN,Other,4.643086816720257,0.2853185595567867,1.9196141479099678
-117.59,33.4,22.0,3167.0,743.0,1797.0,642.0,4.0076,252100.0,NEAR OCEAN,Other,4.933021806853582,0.23460688348594885,2.7990654205607477
-117.59,33.41,17.0,2248.0,448.0,878.0,423.0,5.1298,246000.0,NEAR OCEAN,Other,5.314420803782506,0.199288256227758,2.07565011820331
-117.59,33.43,14.0,3223.0,484.0,1230.0,488.0,6.5964,358800.0,NEAR OCEAN,Other,6.604508196721311,0.15017064846416384,2.5204918032786887
-117.67,33.46,24.0,3571.0,722.0,1409.0,543.0,4.6518,277800.0,<1H OCEAN,Other,6.5764272559852675,0.20218426211145338,2.5948434622467773
-117.67,33.44,25.0,2994.0,519.0,903.0,410.0,6.6852,500001.0,<1H OCEAN,Other,7.302439024390244,0.17334669338677355,2.202439024390244
-117.67,33.46,18.0,1679.0,271.0,783.0,257.0,5.3999,300000.0,<1H OCEAN,Other,6.533073929961089,0.16140559857057774,3.046692607003891
-117.66,33.46,26.0,2073.0,370.0,952.0,340.0,5.0877,288100.0,<1H OCEAN,Other,6.097058823529411,0.17848528702363725,2.8
-117.66,33.46,28.0,1261.0,233.0,609.0,242.0,5.1024,312700.0,<1H OCEAN,Other,5.210743801652892,0.18477398889770025,2.5165289256198347
-117.65,33.48,10.0,3484.0,582.0,1469.0,556.0,5.4188,402200.0,<1H OCEAN,Other,6.266187050359712,0.16704936854190586,2.6420863309352516
-117.65,33.48,6.0,1638.0,188.0,572.0,174.0,13.0502,500001.0,<1H OCEAN,Other,9.413793103448276,0.11477411477411477,3.2873563218390807
-117.73,33.49,31.0,5112.0,778.0,1530.0,648.0,10.3983,500001.0,<1H OCEAN,Other,7.888888888888889,0.15219092331768388,2.361111111111111
-117.76,33.48,38.0,3832.0,809.0,1332.0,636.0,5.0044,381200.0,<1H OCEAN,Other,6.0251572327044025,0.2111169102296451,2.0943396226415096
-117.73,33.53,3.0,6388.0,920.0,2129.0,819.0,7.8915,420600.0,<1H OCEAN,Other,7.7997557997558,0.14402003757044457,2.5995115995115996
-117.72,33.54,13.0,4866.0,812.0,1909.0,733.0,4.9821,244800.0,<1H OCEAN,Other,6.638472032742156,0.166872174270448,2.6043656207366985
-117.72,33.53,14.0,1672.0,295.0,704.0,293.0,5.1129,251300.0,<1H OCEAN,Other,5.706484641638225,0.17643540669856458,2.4027303754266214
-117.72,33.49,4.0,3623.0,734.0,1129.0,530.0,5.7281,500001.0,<1H OCEAN,Other,6.835849056603774,0.2025945349158156,2.130188679245283
-117.73,33.49,17.0,2168.0,290.0,654.0,279.0,9.8321,500001.0,<1H OCEAN,Other,7.770609318996415,0.13376383763837638,2.3440860215053765
-117.73,33.51,5.0,4549.0,786.0,1238.0,632.0,6.1785,295900.0,<1H OCEAN,Other,7.197784810126582,0.17278522752253242,1.9588607594936709
-117.69,33.6,19.0,3562.0,439.0,1584.0,470.0,6.4211,288100.0,<1H OCEAN,Other,7.578723404255319,0.12324536777091522,3.370212765957447
-117.69,33.6,16.0,2205.0,393.0,1333.0,402.0,3.475,279500.0,<1H OCEAN,Other,5.485074626865671,0.1782312925170068,3.31592039800995
-117.69,33.6,12.0,3258.0,421.0,1464.0,435.0,6.5413,332000.0,<1H OCEAN,Other,7.489655172413793,0.12922038060159607,3.3655172413793104
-117.68,33.59,12.0,3473.0,466.0,1569.0,450.0,8.8636,314000.0,<1H OCEAN,Other,7.717777777777778,0.1341779441405125,3.486666666666667
-117.68,33.59,8.0,2327.0,263.0,899.0,236.0,14.9009,500001.0,<1H OCEAN,Other,9.860169491525424,0.11302105715513537,3.809322033898305
-117.68,33.47,7.0,4458.0,731.0,1731.0,704.0,6.126,285600.0,<1H OCEAN,Other,6.332386363636363,0.16397487662628982,2.4588068181818183
-117.68,33.48,15.0,1786.0,299.0,727.0,293.0,5.0527,231400.0,<1H OCEAN,Other,6.09556313993174,0.1674132138857783,2.4812286689419794
-117.68,33.49,17.0,2232.0,372.0,1072.0,385.0,4.245,214500.0,<1H OCEAN,Other,5.797402597402598,0.16666666666666666,2.7844155844155845
-117.68,33.49,16.0,3084.0,724.0,2557.0,690.0,2.8357,106300.0,<1H OCEAN,Other,4.469565217391304,0.23476005188067445,3.705797101449275
-117.67,33.49,10.0,366.0,61.0,128.0,61.0,8.163,250000.0,<1H OCEAN,Other,6.0,0.16666666666666666,2.098360655737705
-117.68,33.51,19.0,2930.0,428.0,1481.0,430.0,6.323,480800.0,<1H OCEAN,Other,6.813953488372093,0.14607508532423208,3.444186046511628
-117.68,33.49,18.0,4173.0,625.0,1649.0,634.0,6.3568,294300.0,<1H OCEAN,Other,6.582018927444795,0.14977234603402828,2.6009463722397475
-117.66,33.5,16.0,1956.0,346.0,862.0,326.0,4.4732,186300.0,<1H OCEAN,Other,6.0,0.1768916155419223,2.644171779141104
-117.69,33.47,19.0,2595.0,621.0,1728.0,571.0,3.668,243800.0,<1H OCEAN,Other,4.544658493870402,0.23930635838150288,3.0262697022767076
-117.68,33.55,5.0,2262.0,427.0,1016.0,402.0,6.065,315500.0,<1H OCEAN,Other,5.626865671641791,0.1887709991158267,2.527363184079602
-117.69,33.52,3.0,7374.0,1444.0,3214.0,1279.0,4.538,278200.0,<1H OCEAN,Other,5.7654417513682565,0.1958231624627068,2.5129007036747457
-117.71,33.52,17.0,2486.0,417.0,876.0,361.0,6.1007,340900.0,<1H OCEAN,Other,6.886426592797784,0.167739340305712,2.4265927977839334
-117.71,33.51,11.0,2198.0,252.0,883.0,281.0,13.1477,487000.0,<1H OCEAN,Other,7.822064056939502,0.11464968152866242,3.1423487544483986
